ride_id,pickup_lat,pickup_lng,drop_lat,drop_lng,distance_km,hour_of_day,is_peak_hour,day_of_week,solo_fare,cluster_size,shared_fare,rider_rating,driver_rating
ride_1162,18.993800506739206,72.75559333506361,19.03006917945794,72.66168497482651,10.66,3,0,1,17.87,1,17.87,4.7,4.1
ride_1163,18.93531174747222,72.81480027530198,18.824720353139252,72.91707142014702,16.34,16,0,4,28.39,3,19.87,4.0,4.5
ride_1164,19.216355690494158,72.75042207064914,19.312821757787884,72.80713605054069,12.27,21,0,5,21.27,3,14.89,4.6,4.7
ride_1165,18.97983330578452,72.77229458608615,19.065205699008892,72.65850600751578,15.27,23,0,0,25.68,1,25.68,4.1,4.3
ride_1166,19.032472060472898,72.95879695617366,19.06901689690624,73.0687572169189,12.25,14,0,4,18.75,2,15.94,4.8,4.9
ride_1167,18.987841056644484,73.01243092827754,19.105912250907608,72.95369540605918,14.51,23,0,6,21.73,3,15.21,3.5,4.0
ride_1168,18.997512322346914,72.8155876393595,19.093383981904687,72.78894119357454,11.02,12,0,1,17.21,2,14.63,5.0,4.3
ride_1169,19.050363760139366,72.91818214405335,19.107908844526296,72.96285129715018,7.94,22,0,5,14.33,3,10.03,4.0,4.7
ride_1170,18.992197991554136,72.75472472277669,18.87878744687449,72.63519088669477,17.81,14,0,3,27.56,1,27.56,3.8,4.3
ride_1171,18.96887938123581,72.91289115577965,19.05925470933032,72.95402381592484,10.94,21,0,1,17.38,3,12.16,4.6,4.9
ride_1172,19.093620649514037,72.88728487946383,19.178149770793652,72.79594686484073,13.43,20,1,5,31.52,2,26.79,3.6,4.4
ride_1173,18.998299853958255,72.73082271155161,19.06126518175182,72.68068808495771,8.76,11,0,5,16.43,4,9.04,3.8,4.6
ride_1174,19.035481549558753,72.86599426209756,18.99181168170934,72.76245855168382,11.92,4,0,0,19.47,1,19.47,4.4,4.3
ride_1175,19.00833594010185,72.84454622157394,18.939568813584327,72.76472110724701,11.35,0,0,2,19.17,1,19.17,4.6,4.5
ride_1176,19.033113902855835,72.83610816374615,18.97110673156915,72.77357634226051,9.53,4,0,6,17.57,1,17.57,5.0,4.9
ride_1177,19.037032507542094,72.78052697323355,19.15380050500703,72.73787777778304,13.74,15,0,1,21.56,1,21.56,4.8,4.8
ride_1178,19.148104866701978,72.8568195885807,19.06123531008125,72.75607326763316,14.33,13,0,0,22.91,3,16.04,4.6,4.2
ride_1179,19.197478376361893,72.97094012128191,19.126719769853196,73.04527461823456,11.08,22,0,5,20.36,2,17.31,4.0,4.8
ride_1180,18.961282987885365,72.74124548221809,18.986135471472288,72.64025718646731,10.97,6,0,1,17.01,3,11.9,4.1,4.7
ride_1181,19.084740455645594,72.77394632343922,19.0162933302512,72.87280536155895,12.88,3,0,0,20.28,2,17.24,3.6,4.3
ride_1182,19.124283707921055,72.93039957768681,19.222129079508864,73.01279444493692,13.9,2,0,4,21.37,4,11.76,3.9,4.9
ride_1183,19.191497016250914,72.98820736301025,19.095979919905957,73.0454374446087,12.2,17,1,5,29.15,3,20.41,3.9,4.7
ride_1184,19.161355228532745,72.96520749508548,19.13233215796613,72.91692043873809,6.01,7,0,4,10.19,1,10.19,3.7,4.4
ride_1185,19.1096977067255,72.87971787916995,19.000957112340696,72.93496879590528,13.41,8,1,3,33.27,3,23.29,4.2,4.3
ride_1186,18.929144533319352,72.90692256535348,18.964452837207773,72.84271351496655,7.81,19,1,6,19.8,4,10.89,4.3,5.0
ride_1187,18.936647842884287,72.96834858779513,18.966275944831057,72.86256335876787,11.6,17,1,2,29.21,2,24.83,4.5,4.7
ride_1188,19.198534152188778,72.93711068048827,19.115177880776468,72.9125460848344,9.62,9,1,0,23.04,1,23.04,4.4,4.9
ride_1189,19.16878830435196,72.92633242012965,19.2024321598975,72.8288474649415,10.9,11,0,2,17.07,1,17.07,4.2,4.7
ride_1190,19.208117445535738,72.90443876321001,19.119341476486003,72.88170700151463,10.16,16,0,5,15.74,2,13.38,4.2,4.8
ride_1191,19.1271344086575,72.90626112495012,19.152300045272344,73.0039147229547,10.63,23,0,6,17.97,3,12.58,3.8,4.9
ride_1192,18.948033317152117,72.96165561482925,18.994689535922838,72.90689683300529,7.75,7,0,6,14.77,2,12.56,4.6,4.5
ride_1193,19.099582884796956,73.02406849406829,19.164687017129822,72.94714406481414,10.85,18,1,5,25.58,1,25.58,3.9,4.0
ride_1194,19.17596530923471,72.87548143458223,19.200093048455965,72.96252471523376,9.53,4,0,5,17.19,2,14.61,4.3,4.1
ride_1195,19.117852364348533,72.83516074053387,19.039164470311537,72.9374809331733,13.86,9,1,5,37.56,2,31.92,4.7,4.0
ride_1196,19.124096380081546,72.9058605015259,19.164741325883167,73.0080975498739,11.65,10,1,3,26.69,2,22.69,3.9,4.3
ride_1197,19.171680448629417,72.80859402115077,19.1298632934697,72.90286915680694,10.94,22,0,0,16.88,1,16.88,4.5,4.6
ride_1198,19.106902000815296,72.81005002550718,19.14690856954487,72.77794336506037,5.58,15,0,4,10.26,3,7.18,4.2,4.7
ride_1199,19.136143757664804,72.97712031291145,19.173136822051926,72.86609357019276,12.37,17,1,5,28.5,1,28.5,4.8,4.0
ride_1200,19.031009426792725,72.88798114405215,18.935578643910738,72.95363823533022,12.66,14,0,0,22.5,4,12.38,4.0,4.2
ride_1201,19.090043479454945,72.79196726225811,19.14188703565157,72.86572388404832,9.66,9,1,2,26.85,4,14.77,4.3,4.6
ride_1202,19.178631272611444,72.81689095109986,19.295816744597264,72.76293935590155,14.21,14,0,5,21.29,2,18.1,4.1,4.2
ride_1203,19.043487795531348,73.01545367715978,19.015943495771864,72.93046129312286,9.44,11,0,6,15.43,1,15.43,4.1,4.0
ride_1204,19.04788804454599,72.8695339099759,19.00825169393268,72.80681232281243,7.93,3,0,1,13.58,3,9.51,3.6,4.8
ride_1205,19.103034064234002,72.88513546500111,19.199698515456415,72.7675061289527,16.38,19,1,6,37.2,4,20.46,4.9,4.9
ride_1206,19.0067711545611,72.96512300907321,19.115283595177733,73.0266511740312,13.69,4,0,1,21.96,4,12.08,4.5,4.1
ride_1207,19.167867583252473,72.99494526630097,19.053499390606138,73.08474737942376,15.84,10,1,5,37.72,1,37.72,3.7,4.9
ride_1208,18.93301752612383,72.81500966587723,18.8731310820596,72.91842711620954,12.76,2,0,6,21.08,3,14.76,3.8,4.6
ride_1209,19.030939008186206,72.97817545143992,18.931312638501577,73.01259926126194,11.65,6,0,0,18.41,4,10.13,4.8,4.3
ride_1210,18.957690398444132,72.78810535953905,18.92333977557224,72.81114294268231,4.52,3,0,5,8.86,4,4.88,4.5,4.4
ride_1211,18.940717732517758,72.94523001744004,19.04101833600561,72.88275902778132,12.94,14,0,3,21.43,2,18.22,4.3,4.5
ride_1212,19.024517253603456,72.8628727284938,19.090006642944967,72.7469645992585,14.19,12,0,5,22.42,4,12.33,4.0,4.4
ride_1213,18.96570482151629,72.99957012982541,19.025112865139924,73.08617316028842,11.25,7,0,1,20.54,4,11.3,4.0,4.6
ride_1214,19.19509838673847,72.92611807156476,19.286548796025208,72.95994351104459,10.77,20,1,5,28.19,1,28.19,4.2,4.0
ride_1215,18.947796028061855,72.96316107878044,19.046497114652812,72.8586941179675,15.53,7,0,1,24.88,2,21.15,3.8,4.1
ride_1216,19.06723689838443,72.90064248307897,18.95203484018206,72.8230255881415,15.19,13,0,0,26.21,1,26.21,3.5,4.3
ride_1217,19.18244836844155,72.80104887951316,19.285490648593157,72.89540981811817,15.15,3,0,5,26.59,3,18.61,4.1,4.1
ride_1218,19.01207413597693,72.74916333913801,18.903292282542733,72.83002816560716,14.79,7,0,5,25.57,3,17.9,4.9,4.7
ride_1219,19.196147335015645,73.00319458111565,19.228796740319154,72.8932919279446,12.1,9,1,3,28.22,2,23.99,4.0,4.7
ride_1220,18.990115574756018,72.99624917198194,18.958307858676367,72.94207976938489,6.7,15,0,5,13.24,1,13.24,4.4,4.6
ride_1221,19.04933386859396,72.88378550041053,19.105311461086334,72.9936971167118,13.12,9,1,3,32.77,2,27.85,4.8,4.0
ride_1222,19.02839533924561,72.86750830729022,19.064199164233905,72.88975606966665,4.62,12,0,6,9.45,2,8.04,4.6,4.9
ride_1223,19.067527112928133,72.9392026269242,19.020466123243896,73.04568853055791,12.36,0,0,1,19.95,2,16.96,3.9,4.5
ride_1224,18.97978886006127,72.91517361683077,18.8627754467595,72.82258036301671,16.25,7,0,0,26.96,2,22.92,3.7,4.6
ride_1225,19.076186830185833,72.84874319432107,19.052660980958905,72.82523047835555,3.6,23,0,6,7.59,4,4.17,3.8,4.7
ride_1226,19.002298116929456,72.93685572411424,18.945508547577536,72.89504621467304,7.69,4,0,1,12.58,3,8.81,4.0,4.6
ride_1227,19.209706526558346,72.98796767334666,19.3140424379284,72.88041170066694,16.19,4,0,5,27.5,3,19.25,3.5,4.0
ride_1228,19.219069222846,72.81431873501518,19.261390417613406,72.93052751190119,13.08,20,1,5,32.83,1,32.83,3.8,4.3
ride_1229,19.1274081803204,72.82183959079265,19.194604523886294,72.73659309538066,11.66,0,0,0,19.0,2,16.15,3.8,5.0
ride_1230,19.194703642644214,72.78615583732952,19.090805600594287,72.69613485499748,14.93,15,0,4,23.91,1,23.91,4.1,4.2
ride_1231,18.955413465697223,73.02542442005864,18.85485248937489,72.99880302092451,11.53,6,0,1,21.04,2,17.88,4.6,4.3
ride_1232,18.953105638848143,72.95003897372548,18.926112465507895,72.84393610814294,11.56,2,0,1,20.63,3,14.44,3.7,4.5
ride_1233,18.932596301028298,72.80237161815681,19.050593325420465,72.88369579552023,15.66,12,0,3,27.22,2,23.14,4.4,4.6
ride_1234,19.215662423844943,72.98075730715237,19.16442870012717,73.08510737564629,12.35,21,0,4,20.25,4,11.14,4.5,4.1
ride_1235,18.933973980894,72.88241680118183,18.879979793310156,72.9671209935469,10.74,14,0,1,16.58,4,9.12,3.8,4.3
ride_1236,19.147750343982594,72.81763033047183,19.028284298978686,72.79268788294057,13.54,13,0,6,24.18,2,20.55,3.9,4.1
ride_1237,19.05675788132897,72.92651988409463,18.99197705196563,72.99554466430916,10.22,7,0,6,17.75,3,12.42,4.2,4.0
ride_1238,19.19197442691974,72.73202650090661,19.22223025040642,72.61436499774844,12.8,16,0,1,22.84,1,22.84,4.7,4.1
ride_1239,19.009386544982092,72.86582717467097,19.03394980594923,72.92072768739094,6.38,4,0,0,10.92,1,10.92,4.6,4.9
ride_1240,19.205007840514654,72.74299738554353,19.313518312535784,72.6640881667053,14.64,2,0,4,23.92,1,23.92,4.2,4.1
ride_1241,19.11364623053408,72.82517615010046,18.996700440002034,72.9434442849042,17.99,10,1,6,44.85,4,24.67,4.8,4.3
ride_1242,19.167680256812385,72.99545791849701,19.27827240724267,72.88440868056755,16.95,17,1,6,38.75,1,38.75,4.5,4.7
ride_1243,19.170035716221076,73.008873741061,19.225221442229117,73.05399712631284,7.75,22,0,3,13.55,1,13.55,3.6,4.3
ride_1244,19.001417006454187,72.86222351579494,19.113272732421,72.78775648953487,14.7,13,0,2,23.98,1,23.98,4.8,4.8
ride_1245,19.147700444654102,72.8366664974552,19.23756775101831,72.71817030143407,15.96,11,0,6,23.71,2,20.15,4.8,4.1
ride_1246,19.07436514803652,72.96870293421257,19.01358526091328,72.92941568368896,7.92,8,1,4,22.85,2,19.42,3.7,4.0
ride_1247,18.936682820420835,72.82039409832574,18.901685447297577,72.7798164611987,5.78,19,1,4,15.86,4,8.72,3.8,4.1
ride_1248,19.135754367975835,72.95626776878603,19.06930482300362,73.03473962263807,11.07,22,0,5,18.14,1,18.14,3.7,4.3
ride_1249,19.189955822095055,72.90301839676411,19.23401984821873,72.86583199836446,6.27,8,1,1,17.75,1,17.75,4.4,4.4
ride_1250,19.21353662652595,72.8219269319416,19.151982416377077,72.77558039689488,8.4,1,0,1,14.64,1,14.64,4.4,4.9
ride_1251,19.213923338388078,73.0125918913813,19.239418596363336,73.03476933304783,3.67,10,1,5,10.78,2,9.17,3.6,4.5
ride_1252,19.021163300314175,72.90961879837764,18.981056663544816,72.94036396410286,5.51,9,1,4,14.3,2,12.15,4.3,4.8
ride_1253,18.998837875686636,73.00942684837173,18.899207334220936,73.06112663401166,12.34,17,1,5,32.06,2,27.25,3.6,4.8
ride_1254,19.0557148024878,72.94663782773164,18.945684130713893,73.035389490022,15.39,16,0,0,25.58,3,17.91,4.0,4.8
ride_1255,19.17303339867709,72.8682748920304,19.13697671755907,72.77677049645126,10.41,4,0,1,16.38,1,16.38,4.6,4.7
ride_1256,18.941640959872018,72.81615797402299,19.041811462388786,72.75947103424973,12.63,21,0,1,21.31,4,11.72,4.0,4.1
ride_1257,19.14343993729118,72.87687957008744,19.04788526131877,72.80902051908679,12.8,22,0,0,19.63,3,13.74,4.6,4.1
ride_1258,19.091567037513247,72.97468283880559,19.175851160687944,73.03410049105854,11.26,6,0,4,17.65,2,15.01,4.3,4.9
ride_1259,19.02749968039911,72.75700151185134,19.08464839398132,72.71878828669573,7.52,20,1,3,20.07,1,20.07,3.9,4.4
ride_1260,19.157114682759143,72.9934258103272,19.063654561877577,72.95932123975847,10.99,3,0,1,17.09,2,14.53,4.5,4.0
ride_1261,19.025939694407047,72.77043983695087,18.991040808879028,72.82813404509261,7.2,20,1,3,19.1,1,19.1,4.2,4.4
ride_1262,19.218591413410987,72.74968631145786,19.107781841759635,72.85300134900648,16.42,3,0,5,24.26,3,16.98,4.1,4.3
ride_1263,19.150904840058466,72.80022094951686,19.26244919616403,72.70819524878829,15.72,18,1,5,39.05,4,21.48,3.9,4.6
ride_1264,19.209292824192115,72.76363317109934,19.24050616586309,72.69446611119363,8.05,17,1,6,23.05,1,23.05,4.5,4.4
ride_1265,19.20130070152106,72.98686233164754,19.177846844484954,72.86781738153987,12.77,0,0,5,21.93,1,21.93,3.8,4.8
ride_1266,19.074487675367084,72.7788575283879,18.983785983169824,72.89879675640606,16.15,16,0,2,23.65,2,20.1,4.8,4.5
ride_1267,19.197609881435213,72.88010813106767,19.08228416226107,72.84392663083982,13.38,21,0,2,22.57,3,15.8,4.6,4.6
ride_1268,19.095414417619576,72.90083754845436,19.17277961911423,72.98515045036316,12.35,6,0,0,19.94,1,19.94,4.8,4.5
ride_1269,18.930063041858286,72.8788094923125,18.900702551177023,72.95825552278399,8.97,14,0,2,15.03,1,15.03,4.0,5.0
ride_1270,19.04608569592844,72.76507316535445,18.95877103424174,72.70969729923571,11.32,19,1,6,26.89,1,26.89,3.7,4.2
ride_1271,19.123149301235824,73.02150344419397,19.23523695874208,72.91974109778387,16.42,14,0,0,25.62,2,21.78,4.9,4.8
ride_1272,18.983032416226887,72.98858271591286,19.052243486102427,73.07076367895144,11.57,10,1,6,26.43,1,26.43,4.7,4.3
ride_1273,19.02917551421641,72.8445221706686,19.00916226372192,72.78247545740402,6.89,6,0,2,12.07,2,10.26,4.4,4.2
ride_1274,19.051057238771346,72.7939441304393,19.001045592499686,72.73992228535755,7.95,12,0,2,13.65,1,13.65,4.7,4.4
ride_1275,19.095384236450382,72.8789051591988,19.21295377836802,72.96931248646904,16.16,8,1,4,35.83,1,35.83,3.8,4.8
ride_1276,19.220415775699166,72.75208252646328,19.246052985098522,72.84088716851336,9.75,16,0,6,17.46,3,12.22,4.7,4.6
ride_1277,19.09153036982514,72.91377988420855,19.183599231013954,72.8729442194991,11.1,21,0,5,20.34,1,20.34,4.8,4.6
ride_1278,19.128653134677133,72.82177969071594,19.013561608745746,72.88471161582609,14.41,6,0,1,24.06,1,24.06,4.7,4.7
ride_1279,18.952731971089595,72.98494122165897,18.925570929665124,72.93640897865806,5.93,17,1,3,16.25,1,16.25,3.7,4.9
ride_1280,19.147567664399865,72.79649686787538,19.04341141176585,72.84233641506394,12.54,4,0,6,22.43,2,19.07,3.9,4.9
ride_1281,19.193243873729756,72.92485427608975,19.28714293996067,72.87899580263942,11.5,21,0,1,17.5,1,17.5,4.3,4.5
ride_1282,19.11917834652017,72.7811204521535,19.02462559373318,72.70790557334786,13.03,23,0,1,23.65,3,16.55,4.8,4.4
ride_1283,19.196371975715273,72.92802887875176,19.254696830031865,72.80997687136328,13.99,22,0,4,23.63,2,20.08,3.6,4.3
ride_1284,19.164969471388357,72.80632957191445,19.07937662856597,72.91214055434303,14.63,16,0,6,21.86,2,18.58,4.2,4.1
ride_1285,19.219332107407205,72.8748491162177,19.26087714513001,72.83461967248476,6.26,9,1,1,18.16,1,18.16,4.1,4.3
ride_1286,19.10641726003727,72.85258844235334,19.019303389412528,72.82032051775596,10.26,18,1,4,27.53,1,27.53,3.7,4.7
ride_1287,18.943991729223765,72.93515841164897,18.88517587389507,72.91088858767947,7.02,4,0,2,13.12,4,7.21,4.8,4.0
ride_1288,19.187489305550333,72.7955440478059,19.282126682426735,72.71509575518013,13.49,14,0,0,21.96,3,15.37,4.7,4.5
ride_1289,19.195554366797975,72.86423952280431,19.249279884675992,72.79640508557195,9.3,4,0,1,16.45,1,16.45,4.0,4.2
ride_1290,18.947835563739112,72.91531729106276,19.006142147338213,72.93769245666829,6.9,16,0,2,12.49,3,8.74,4.1,4.8
ride_1291,19.139110635328215,72.81245130372501,19.096224349999435,72.78798898477226,5.42,8,1,4,14.24,2,12.11,4.8,4.5
ride_1292,19.052862968204177,72.96646901242684,19.166665508800065,73.03871988196326,14.76,17,1,5,35.83,1,35.83,4.5,4.9
ride_1293,19.199324001860198,72.81902109766085,19.26104028883761,72.8879840026347,9.98,3,0,4,17.91,3,12.54,4.1,4.4
ride_1294,19.20182059906876,72.74935626993862,19.121569474119656,72.67342955370327,11.97,16,0,5,19.44,2,16.53,3.9,4.1
ride_1295,18.99785917144182,72.74503037049993,19.096997827278635,72.8434779105758,15.12,11,0,2,25.78,2,21.91,5.0,4.6
ride_1296,19.20360466262803,72.73194629819412,19.09020580329968,72.80089592455391,14.54,13,0,2,24.13,1,24.13,4.0,4.0
ride_1297,19.15577938780519,72.75057302404663,19.086948532068185,72.81841512659041,10.46,8,1,6,26.08,1,26.08,3.9,4.3
ride_1298,19.039715235402937,72.86983466029179,19.077100598414575,72.82974522932851,5.92,19,1,1,14.93,2,12.69,4.2,4.8
ride_1299,18.969657670253827,72.82452445929535,19.011531397802496,72.89595489051719,8.84,20,1,3,21.59,2,18.35,4.4,4.9
ride_1300,18.93407445007595,73.004689410162,19.045915376458193,72.89328888757157,17.08,18,1,3,42.74,1,42.74,4.6,4.2
ride_1301,19.03027969837179,72.93151048258389,18.915780095690536,73.04655677883491,17.56,8,1,2,43.93,4,24.16,4.1,4.4
ride_1302,19.028454762385028,72.83942431998722,19.07165263513203,72.95817383654865,13.37,20,1,4,34.03,2,28.93,4.4,4.3
ride_1303,18.932523642653432,72.91509903642078,18.856914984966426,72.8673846774874,9.79,4,0,5,17.72,2,15.06,4.7,4.2
ride_1304,18.972000591967788,73.00636402903436,18.859216145807423,72.93459023386906,14.64,20,1,3,33.4,2,28.39,3.7,5.0
ride_1305,18.958376407247187,72.98667905901092,18.8575497756116,72.8815061190213,15.75,23,0,5,25.13,2,21.36,5.0,4.6
ride_1306,19.179223515944685,72.98322471530378,19.2412426308847,73.02970299772727,8.45,11,0,0,14.57,1,14.57,4.8,4.8
ride_1307,18.99867486534552,72.88795073870992,18.97014243885243,72.95809938954136,8.03,15,0,5,14.1,2,11.99,4.9,4.6
ride_1308,18.997520135889324,72.95736347871949,19.07114087410151,72.89325321719916,10.6,2,0,5,18.47,2,15.7,4.4,4.1
ride_1309,18.933586039164176,72.97379563080442,18.98574048804505,73.05891623715223,10.67,21,0,2,19.29,1,19.29,4.5,4.8
ride_1310,19.172448032096902,72.93899023776572,19.26334382541735,72.89664912152789,11.04,17,1,5,27.14,1,27.14,4.5,4.9
ride_1311,19.040727647295025,72.9339101385794,19.1189814033906,72.8143300989959,15.28,8,1,1,36.75,1,36.75,4.7,4.6
ride_1312,19.044968295007962,72.98690103633552,19.125798903465654,72.94707709085063,9.91,22,0,4,16.65,1,16.65,3.7,4.0
ride_1313,18.947086394688124,72.7489173102318,19.02270557434842,72.83698762548929,12.51,5,0,5,19.86,1,19.86,4.4,4.4
ride_1314,19.045938602416108,72.7948914191926,18.964452848490673,72.83112673216564,9.83,16,0,1,16.12,2,13.7,4.0,5.0
ride_1315,19.189631105924523,72.83431822187539,19.08933711425058,72.92441070886653,14.63,0,0,0,23.28,4,12.81,4.7,4.8
ride_1316,18.969096942612897,72.78886843006048,19.01121531951375,72.69745595751354,10.69,6,0,1,16.93,3,11.85,4.6,4.4
ride_1317,19.053115508644108,72.92684602391438,18.98835429236574,72.9642921840501,8.21,14,0,2,13.31,2,11.31,4.4,5.0
ride_1318,19.20920022002079,72.9895729084312,19.092407851583364,72.94223913581018,13.91,4,0,6,23.81,3,16.67,4.2,4.6
ride_1319,19.193066996956148,72.79598762241368,19.074484440100363,72.72824630564642,14.98,2,0,1,26.13,3,18.29,4.5,5.0
ride_1320,19.031680467916612,72.94121255315946,19.141499646662,72.85461861835151,15.23,19,1,4,36.35,3,25.45,4.1,4.5
ride_1321,18.9975101867059,72.82628762316904,19.052037039509056,72.72288219770344,12.45,10,1,0,28.66,1,28.66,4.2,4.4
ride_1322,19.169476051266823,72.84171943381405,19.12053433962204,72.81930551047094,5.93,12,0,3,11.36,1,11.36,3.7,4.7
ride_1323,19.028526626395433,72.85915208500319,19.130845587627626,72.95969398812822,15.53,17,1,0,38.53,4,21.19,4.2,4.3
ride_1324,19.19193629063481,72.79269174818594,19.15667696740254,72.74245601823276,6.57,19,1,4,18.42,1,18.42,4.9,4.4
ride_1325,19.12016442022702,72.93085535859157,19.145616435256773,72.83240878766998,10.72,4,0,2,19.68,3,13.77,3.7,4.3
ride_1326,18.94446505033326,72.81260754302956,18.86903852089384,72.84394326287035,9.01,11,0,1,14.02,1,14.02,4.5,4.4
ride_1327,19.10531832350545,73.01771589454043,19.012710806022625,73.07296830010621,11.82,23,0,4,19.27,3,13.49,4.0,4.3
ride_1328,18.981056390874524,72.87620576762157,18.951941590281947,72.83196167017091,5.67,2,0,3,11.46,1,11.46,4.0,4.2
ride_1329,19.05466698202782,72.84440911875834,19.10610300559625,72.93797142974276,11.37,8,1,1,28.14,3,19.7,4.0,4.9
ride_1330,19.109342507089472,72.7998987462301,19.145527426095146,72.69670964481242,11.56,1,0,5,20.3,2,17.25,4.4,4.2
ride_1331,19.142280590382928,72.84772954314191,19.034515330837333,72.88083166554209,12.48,9,1,0,29.08,2,24.72,4.3,4.8
ride_1332,19.160528400101473,72.83400301214584,19.248181629888204,72.77060344153399,11.8,9,1,0,29.51,2,25.08,4.4,4.8
ride_1333,19.07950667867615,72.89812279941903,19.121590904920527,73.00756333819879,12.41,16,0,0,20.53,1,20.53,4.1,4.0
ride_1334,19.068518340270163,73.01878181560396,18.99068430709469,72.97333470505858,9.89,12,0,0,15.19,1,15.19,4.7,4.9
ride_1335,19.140286800406624,72.74712105352714,19.23061666220603,72.66290140587684,13.38,9,1,4,32.63,3,22.84,4.1,4.8
ride_1336,19.015446188804997,72.8554770167471,19.08563424467788,72.94675118409975,12.37,6,0,3,20.81,1,20.81,4.3,4.8
